,tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
6463,tt0920458,movie,Flame & Citron,2008,130,"Action,Drama,History",7.2,19014
6464,tt0923752,movie,The King of Kong: A Fistful of Quarters,2007,79,"Biography,Documentary,Sport",8.0,36677
6465,tt0923811,movie,Evangelion: 1.0 You Are (Not) Alone,2007,98,"Action,Animation,Drama",7.6,24431
6466,tt0924129,movie,Crossing Over,2009,113,"Crime,Drama",6.7,23771
6469,tt0926063,movie,Dance of the Dead,2008,87,"Action,Comedy,Horror",5.8,11739
6470,tt0926084,movie,Harry Potter and the Deathly Hallows: Part 1,2010,146,"Adventure,Family,Fantasy",7.7,545525
6471,tt0926129,movie,Prom Night,2008,88,Horror,3.9,36233
6472,tt0926380,movie,The Boys Are Back,2009,104,Drama,6.8,10292
6473,tt0926762,movie,Loft,2008,118,"Crime,Drama,Mystery",7.3,23605
6474,tt0929425,movie,Gomorrah,2008,137,"Crime,Drama",7.0,49278
6476,tt0929632,movie,Precious,2009,110,Drama,7.3,111278
6477,tt0930083,movie,Noroi,2005,115,"Horror,Mystery,Thriller",6.9,13002
6481,tt0935075,movie,Rabbit Hole,2010,91,Drama,7.0,49722
6483,tt0936501,movie,Taken,2008,90,"Action,Crime,Thriller",7.8,602293
6484,tt0937237,movie,Redacted,2007,90,"Crime,Thriller,War",6.1,10838
6485,tt0938283,movie,The Last Airbender,2010,103,"Action,Adventure,Family",4.0,164165
6486,tt0938305,movie,Freaky Deaky,2012,90,"Comedy,Crime,Thriller",6.8,23349
6487,tt0938330,movie,Silent Hill: Revelation,2012,95,"Horror,Mystery,Thriller",4.9,64122
6488,tt0938341,movie,Tokyo Sonata,2008,120,Drama,7.5,10804
6489,tt0940709,movie,CJ7,2008,88,"Adventure,Animation,Comedy",6.4,16072
6490,tt0942384,movie,Shelter,2007,97,"Drama,Romance,Sport",7.6,22779
6491,tt0942385,movie,Tropic Thunder,2008,107,"Action,Comedy,War",7.0,415712
6493,tt0944834,movie,Dragon Hunters,2008,80,"Action,Adventure,Animation",6.6,12843
6494,tt0944835,movie,Salt,2010,100,"Action,Thriller",6.4,315327
6496,tt0945513,movie,Source Code,2011,93,"Action,Drama,Mystery",7.5,520249
6498,tt0947798,movie,Black Swan,2010,108,"Drama,Thriller",8.0,763666
6499,tt0947802,movie,Lakeview Terrace,2008,110,"Crime,Drama,Thriller",6.2,52929
6500,tt0947810,movie,Green Zone,2010,115,"Action,Drama,Thriller",6.8,137884
6502,tt0948470,movie,The Amazing Spider-Man,2012,136,"Action,Adventure,Sci-Fi",6.9,654277
6503,tt0949731,movie,The Happening,2008,91,"Adventure,Drama,Sci-Fi",5.0,207779
6504,tt0951216,movie,Mad Money,2008,104,"Comedy,Crime,Thriller",5.8,21841
6505,tt0951335,movie,The New Daughter,2009,108,"Horror,Thriller",5.3,15333
6506,tt0952640,movie,Alvin and the Chipmunks,2007,92,"Adventure,Comedy,Drama",5.2,86399
6507,tt0952682,movie,Shotgun Stories,2007,92,"Drama,Thriller",7.1,10686
6508,tt0953318,movie,Ben X,2007,93,"Drama,Thriller",7.3,19004
6509,tt0954947,movie,The Killer Inside Me,2010,109,"Crime,Drama,Thriller",6.1,34543
6510,tt0955308,movie,Robin Hood,2010,140,"Action,Adventure,Drama",6.6,270180
6513,tt0956038,movie,Nights in Rodanthe,2008,97,"Drama,Romance",6.0,25286
6514,tt0959329,movie,Nine Dead,2009,98,"Crime,Drama,Horror",5.4,13646
6515,tt0959337,movie,Revolutionary Road,2008,119,"Drama,Romance",7.3,213915
6518,tt0960144,movie,You Don't Mess with the Zohan,2008,113,"Action,Comedy",5.6,202999
6519,tt0960731,movie,Bedtime Stories,2008,99,"Adventure,Comedy,Family",6.0,95824
6520,tt0960790,movie,Rabbit Without Ears,2007,116,"Comedy,Romance",6.5,18021
6521,tt0960890,movie,Zombie Strippers!,2008,94,"Comedy,Horror,Sci-Fi",4.1,18482
6522,tt0961097,movie,A Monster in Paris,2011,90,"Adventure,Animation,Comedy",6.7,21347
6523,tt0961108,movie,Fireflies in the Garden,2008,99,Drama,6.4,13113
6524,tt0961722,movie,Cabin Fever 2: Spring Fever,2009,86,Horror,4.3,14148
6525,tt0961728,movie,The Escapist,2008,102,"Crime,Drama,Thriller",6.7,17006
6526,tt0962726,movie,High School Musical 3: Senior Year,2008,112,"Comedy,Drama,Family",4.9,63273
6527,tt0962736,movie,The Young Victoria,2009,105,"Biography,Drama,History",7.2,62671
6529,tt0963178,movie,The International,2009,118,"Action,Crime,Drama",6.5,96151
6530,tt0963194,movie,Repo! The Genetic Opera,2008,98,"Horror,Musical,Sci-Fi",6.4,25223
6531,tt0963743,movie,"Angus, Thongs and Perfect Snogging",2008,100,"Comedy,Drama,Romance",6.3,28456
6532,tt0963794,movie,The Ruins,2008,90,Horror,5.9,75946
6533,tt0963966,movie,The Sorcerer's Apprentice,2010,109,"Action,Adventure,Family",6.1,162846
6534,tt0964185,movie,Tetro,2009,127,Drama,6.8,13221
6535,tt0964516,movie,Fashion,2008,167,"Drama,Romance",6.9,12632
6536,tt0964517,movie,The Fighter,2010,116,"Action,Biography,Drama",7.8,367845
6537,tt0964539,movie,Pathology,2008,95,"Crime,Thriller",5.9,32536
6538,tt0964587,movie,St. Trinian's,2007,101,"Comedy,Family",5.8,22769
6540,tt0968264,movie,The Conspirator,2010,122,"Crime,Drama,History",6.9,29020
6542,tt0970179,movie,Hugo,2011,126,"Adventure,Drama,Family",7.5,323448
6543,tt0970411,movie,City of Ember,2008,90,"Adventure,Family,Fantasy",6.4,66450
6544,tt0970416,movie,The Day the Earth Stood Still,2008,104,"Adventure,Drama,Sci-Fi",5.5,171394
6545,tt0970452,movie,Solomon Kane,2009,104,"Action,Adventure,Fantasy",6.1,74065
6546,tt0970468,movie,Miss Pettigrew Lives for a Day,2008,92,"Comedy,Romance",7.0,28609
6547,tt0970866,movie,Little Fockers,2010,98,"Comedy,Romance",5.5,113405
6548,tt0971209,movie,A Perfect Getaway,2009,98,"Drama,Mystery,Thriller",6.5,73234
6552,tt0972883,movie,Red,2008,93,"Drama,Thriller",7.0,11025
6553,tt0974014,movie,Creation,2009,108,"Biography,Drama,Romance",6.6,14598
6554,tt0974015,movie,Justice League,2017,120,"Action,Adventure,Fantasy",6.1,451561
6555,tt0974554,movie,Elegy,2008,112,"Drama,Romance",6.7,22663
6556,tt0974613,movie,The Other Man,2008,88,"Drama,Mystery,Thriller",5.4,12040
6557,tt0974661,movie,17 Again,2009,102,"Comedy,Drama,Fantasy",6.4,202104
6559,tt0975645,movie,Hitchcock,2012,98,"Biography,Drama,Romance",6.8,76417
6561,tt0976051,movie,The Reader,2008,124,"Drama,Romance",7.6,245962
6562,tt0976060,movie,Tokyo!,2008,112,"Comedy,Drama,Fantasy",7.0,11045
6564,tt0976222,movie,Bandslam,2009,111,"Comedy,Drama,Family",6.3,14687
6565,tt0976238,movie,Old Dogs,2009,88,"Comedy,Family",5.3,38231
6566,tt0977855,movie,Fair Game,2010,108,"Biography,Drama,Thriller",6.8,49414
6567,tt0978759,movie,Frozen River,2008,97,"Crime,Drama",7.1,25831
6568,tt0978762,movie,Mary and Max,2009,92,"Animation,Comedy,Drama",8.1,177467
6569,tt0978764,movie,Sucker Punch,2011,110,"Action,Adventure,Fantasy",6.0,243472
6571,tt0979434,movie,Lottery Ticket,2010,99,Comedy,5.0,11183
6572,tt0980970,movie,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113,"Adventure,Family,Fantasy",6.3,155112
6573,tt0981072,movie,The Lucky Ones,2007,115,"Adventure,Comedy,Drama",6.9,14136
6574,tt0981227,movie,Nick and Norah's Infinite Playlist,2008,90,"Comedy,Drama,Music",6.6,92890
6575,tt0983193,movie,The Adventures of Tintin,2011,107,"Action,Adventure,Animation",7.3,231639
6576,tt0983213,movie,5 Centimeters per Second,2007,63,"Animation,Drama,Family",7.5,58310
6578,tt0983946,movie,Fantasy Island,2020,109,"Fantasy,Horror,Mystery",4.9,52798
6581,tt0985694,movie,Machete,2010,105,"Action,Crime,Thriller",6.6,198105
6582,tt0985699,movie,Valkyrie,2008,121,"Drama,History,Thriller",7.1,245401
6583,tt0986233,movie,Hunger,2008,96,"Biography,Crime,Drama",7.5,70722
6584,tt0986263,movie,Surrogates,2009,89,"Action,Sci-Fi,Thriller",6.3,175634
6585,tt0986264,movie,Like Stars on Earth,2007,165,"Drama,Family",8.4,193391
6586,tt0988045,movie,Sherlock Holmes,2009,128,"Action,Adventure,Mystery",7.6,632691
6587,tt0988047,movie,Traitor,2008,114,"Action,Crime,Drama",6.9,57941
6588,tt0988108,movie,The Class,2007,99,Drama,7.9,15152
6589,tt0988595,movie,27 Dresses,2008,111,"Comedy,Romance",6.1,165372
6592,tt0988849,movie,Donkey Punch,2008,99,"Crime,Drama,Horror",5.2,11219
6593,tt0989757,movie,Dear John,2010,108,"Drama,Mystery,Romance",6.3,149832
6594,tt0990407,movie,The Green Hornet,2011,119,"Action,Comedy,Crime",5.8,161010
6596,tt0992911,movie,Flash Point,2007,88,"Action,Crime,Thriller",6.7,13253
6597,tt0993840,movie,Army of the Dead,2021,148,"Action,Crime,Horror",5.7,172306
6598,tt0993842,movie,Hanna,2011,111,"Action,Adventure,Drama",6.8,199702
6599,tt0993846,movie,The Wolf of Wall Street,2013,180,"Biography,Comedy,Crime",8.2,1391518
6602,tt0995031,movie,Bhool Bhulaiyaa,2007,159,"Comedy,Horror,Mystery",7.4,28855
6603,tt0995039,movie,Ghost Town,2008,102,"Comedy,Drama,Fantasy",6.7,73956
6604,tt0995829,movie,XXY,2007,86,"Drama,Romance",7.0,14369
6607,tt0995868,movie,Pele: Birth of a Legend,2016,107,"Biography,Drama,Sport",7.1,18589
6609,tt0997047,movie,College Road Trip,2008,83,"Adventure,Comedy,Drama",4.3,16205
6610,tt0997152,movie,The Experiment,2010,96,"Drama,Thriller",6.4,55351
6611,tt0997246,movie,The Song of Sparrows,2008,96,"Drama,Family",7.9,10645
6612,tt0999913,movie,Straw Dogs,2011,110,"Action,Drama,Thriller",5.8,34657
6614,tt10003008,movie,The Rental,2020,88,"Drama,Horror,Mystery",5.7,32417
6617,tt1000774,movie,Sex and the City,2008,145,"Comedy,Drama,Romance",5.7,122742
6620,tt1001508,movie,He's Just Not That Into You,2009,129,"Comedy,Drama,Romance",6.4,174021
6621,tt1001526,movie,Megamind,2010,95,"Action,Animation,Comedy",7.3,262027
6622,tt10016180,movie,The Little Things,2021,128,"Crime,Drama,Mystery",6.3,101629
6623,tt10023024,movie,Love Aaj Kal,2020,142,"Drama,Romance",4.7,10354
6626,tt10028196,movie,Laal Singh Chaddha,2022,159,"Comedy,Drama,Romance",5.4,170874
6628,tt10039344,movie,Countdown,2019,90,"Horror,Thriller",5.4,38853
6632,tt10059518,movie,Unhinged,2020,90,"Action,Thriller",6.0,68853
6633,tt10060094,movie,The Knight Before Christmas,2019,92,"Adventure,Comedy,Drama",5.5,18079
6637,tt10062556,movie,Bhuj: The Pride of India,2021,113,"Action,Drama,History",4.6,24514
6640,tt10065694,movie,Antebellum,2020,105,"Drama,Horror,Mystery",5.8,27212
6642,tt1007028,movie,Zack and Miri Make a Porno,2008,101,"Comedy,Romance",6.5,178179
6643,tt1007029,movie,The Iron Lady,2011,105,"Biography,Drama",6.4,109865
6647,tt10083340,movie,Gangubai Kathiawadi,2022,152,"Biography,Crime,Drama",7.0,55094
6648,tt10083640,movie,Bhoot Police,2021,129,"Comedy,Horror",7.0,26632
6649,tt10095582,movie,The Tragedy of Macbeth,2021,105,"Drama,Mystery,Thriller",7.1,33838
6650,tt10098288,movie,Roohi,2021,134,"Comedy,Horror",4.3,10247
6652,tt1010048,movie,Slumdog Millionaire,2008,120,"Crime,Drama,Romance",8.0,843523
6653,tt1010271,movie,The Poughkeepsie Tapes,2007,81,"Horror,Mystery,Thriller",6.0,20329
6654,tt10121392,movie,Thunder Force,2021,106,"Action,Adventure,Comedy",4.5,42212
6655,tt1012804,movie,Redbelt,2008,99,"Drama,Sport",6.7,21129
6656,tt1013743,movie,Knight and Day,2010,109,"Action,Adventure,Comedy",6.3,197110
6657,tt1013752,movie,Fast & Furious,2009,107,"Action,Crime,Thriller",6.5,287684
6658,tt1013753,movie,Milk,2008,128,"Biography,Drama",7.5,173441
6659,tt1013860,movie,Dylan Dog: Dead of Night,2010,108,"Action,Comedy,Crime",5.1,15225
6660,tt1014672,movie,Bheja Fry,2007,95,"Comedy,Drama",7.6,11928
6661,tt1014759,movie,Alice in Wonderland,2010,108,"Adventure,Family,Fantasy",6.4,414892
6662,tt1014762,movie,Home,2009,118,Documentary,8.5,22505
6663,tt1014763,movie,Child 44,2015,137,"Crime,Drama,History",6.4,71645
6665,tt1014775,movie,Beverly Hills Chihuahua,2008,91,"Adventure,Comedy,Drama",3.9,24611
6667,tt10152736,movie,Thalaivi,2021,153,"Biography,Drama",5.9,30845
6669,tt10155932,movie,Cinderella,2021,113,"Comedy,Family,Fantasy",4.3,42145
6670,tt1016075,movie,Fame,2009,107,"Comedy,Drama,Musical",5.0,16545
6683,tt1016150,movie,All Quiet on the Western Front,2022,148,"Action,Drama,War",8.0,18449
6684,tt10161886,movie,The Prom,2020,130,"Comedy,Drama,Musical",5.9,27389
6685,tt1016268,movie,Enron: The Smartest Guys in the Room,2005,110,"Biography,Documentary,History",7.6,18797
6686,tt1016301,movie,Fermat's Room,2007,89,"Mystery,Thriller",6.6,21697
6695,tt1017451,movie,The Runaways,2010,106,"Biography,Drama,Music",6.5,49399
6696,tt1017456,movie,Race,2008,149,"Action,Crime,Drama",6.6,14943
6697,tt1017460,movie,Splice,2009,104,"Horror,Sci-Fi",5.8,97926
6698,tt10183816,movie,Dangerous Lies,2020,96,Thriller,5.3,17320
6699,tt10187208,movie,A Boy Called Christmas,2021,106,"Adventure,Drama,Family",6.7,21417
6700,tt1018765,movie,Our Brand Is Crisis,2015,107,"Comedy,Drama",6.1,22527
6701,tt1018785,movie,The Sisterhood of the Traveling Pants 2,2008,119,"Comedy,Drama,Romance",6.2,29554
6702,tt1018818,movie,Assassination of a High School President,2008,93,"Comedy,Crime,Mystery",6.2,16035
6703,tt10189514,movie,Soorarai Pottru,2020,153,Drama,8.7,116037
6704,tt1019452,movie,A Serious Man,2009,106,Drama,7.0,143233
6706,tt10199590,movie,Les Misérables,2019,104,"Crime,Drama,Thriller",7.6,25188
6707,tt10199640,movie,Beanpole,2019,130,Drama,7.2,11299
6708,tt10199914,movie,The Boys in the Band,2020,121,Drama,6.8,15890
6709,tt1020072,movie,Selma,2014,128,"Biography,Drama,History",7.5,91938
6710,tt1020530,movie,Eden Lake,2008,91,"Horror,Thriller",6.7,85893
6711,tt1020558,movie,Centurion,2010,97,"Action,Drama,History",6.3,83249
6712,tt1020773,movie,Certified Copy,2010,106,"Drama,Romance",7.2,24864
6713,tt10208198,movie,"The Gangster, the Cop, the Devil",2019,109,"Action,Crime,Thriller",6.9,15051
6714,tt1020885,movie,Vampire Killers,2009,86,"Action,Comedy,Fantasy",5.1,20268
6715,tt10214826,movie,Agent Sai Srinivasa Athreya,2019,148,"Comedy,Crime,Mystery",8.3,14198
6716,tt10223460,movie,Marry Me,2022,112,"Comedy,Music,Romance",6.1,30839
6717,tt1022603,movie,500 Days of Summer,2009,95,"Comedy,Drama,Romance",7.7,514584
6718,tt10228134,movie,Jolt,2021,91,"Action,Comedy,Crime",5.6,31058
6719,tt10229558,movie,The Dark and the Wicked,2020,95,Horror,6.1,17407
6720,tt10230426,movie,Mrs. Serial Killer,2020,106,"Crime,Drama,Thriller",4.2,19587
6721,tt10230994,movie,Beckett,2021,110,"Action,Crime,Drama",5.6,26324
6722,tt1023111,movie,Never Back Down,2008,113,"Action,Drama,Sport",6.5,102117
6723,tt1023114,movie,The Way Back,2010,133,"Adventure,Drama,History",7.3,117146
6726,tt1023481,movie,Step Up 2: The Streets,2008,98,"Drama,Music,Romance",6.2,87988
6727,tt1023490,movie,Il Divo,2008,110,"Biography,Drama",7.3,18065
6728,tt1023500,movie,Doghouse,2009,89,"Comedy,Horror,Sci-Fi",6.0,22251
6729,tt10242388,movie,Last Seen Alive,2022,95,"Action,Drama,Mystery",5.6,16694
6730,tt1024255,movie,Wild Child,2008,98,"Comedy,Drama",6.1,58004
6732,tt1024648,movie,Argo,2012,120,"Biography,Drama,Thriller",7.7,614050
6733,tt1024715,movie,Choke,2008,92,"Comedy,Drama",6.4,32745
6734,tt1024943,movie,Om Shanti Om,2007,162,"Action,Comedy,Drama",6.7,44041
6735,tt1025100,movie,Gemini Man,2019,117,"Action,Adventure,Sci-Fi",5.7,113943
6736,tt10262648,movie,Compartment Number 6,2021,107,"Drama,Romance",7.3,10350
6737,tt10265034,movie,Land,2021,89,"Adventure,Drama",6.6,10761
6738,tt10268488,movie,The Greatest Beer Run Ever,2022,126,"Adventure,Comedy,Drama",6.8,13026
6739,tt10272386,movie,The Father,2020,97,"Drama,Mystery",8.2,150780
6741,tt10276470,movie,Work It,2020,93,"Comedy,Music",6.1,13730
6742,tt1027718,movie,Wall Street: Money Never Sleeps,2010,133,Drama,6.2,103320
6743,tt1027862,movie,Swing Vote,2008,120,"Comedy,Drama",6.1,18852
6744,tt10280276,movie,Coolie No. 1,2020,134,"Action,Comedy,Romance",4.2,73608
6745,tt10280296,movie,Sardar Udham,2021,164,"Biography,Crime,Drama",8.4,42222
6746,tt1028528,movie,Death Proof,2007,127,"Action,Thriller",7.0,291751
6747,tt1028532,movie,Hachi: A Dog's Tale,2009,93,"Biography,Drama,Family",8.1,284503
6748,tt1028576,movie,Secretariat,2010,123,"Biography,Drama,Family",7.2,28825
6749,tt10287954,movie,Rose Island,2020,117,"Adventure,Comedy,Drama",7.0,21194
6750,tt10288566,movie,Another Round,2020,117,"Comedy,Drama",7.7,155443
6751,tt1029120,movie,Henry Poole Is Here,2008,99,"Comedy,Drama",6.4,12755
6752,tt1029231,movie,Krrish 3,2013,152,"Action,Adventure,Sci-Fi",5.3,23455
6753,tt1029234,movie,Martyrs,2008,99,Horror,7.0,95310
6754,tt1029235,movie,Max Manus: Man of War,2008,118,"Action,Biography,Drama",7.3,28405
6755,tt10293406,movie,The Power of the Dog,2021,126,"Drama,Romance,Western",6.8,172185
6756,tt1029360,movie,Poltergeist,2015,93,"Horror,Thriller",4.9,58664
6758,tt10295212,movie,Shershaah,2021,135,"Action,Biography,Drama",8.4,121059
6759,tt10298810,movie,Lightyear,2022,100,"Action,Adventure,Animation",6.0,99384
6760,tt10303324,movie,Survive the Night,2020,90,"Action,Drama,Thriller",4.1,11376
6761,tt10304142,movie,Amsterdam,2022,134,"Comedy,Drama,History",6.2,13327
6762,tt10308928,movie,Force of Nature,2020,91,"Action,Crime,Drama",4.6,11514
6763,tt10309902,movie,Chehre,2021,139,"Drama,Mystery,Thriller",6.4,27345
6764,tt10310140,movie,Fatman,2020,100,"Action,Adventure,Comedy",5.9,25185
6766,tt1031280,movie,Splinter,2008,82,"Horror,Sci-Fi,Thriller",6.1,38144
6768,tt10314450,movie,Becky,2020,93,"Action,Crime,Drama",5.9,17278
6771,tt1031969,movie,The Rocker,2008,102,"Comedy,Music",6.2,38987
6772,tt10322274,movie,Schumacher,2021,112,"Biography,Documentary,Sport",7.4,23126
6774,tt10323676,movie,The Contractor,2022,103,"Action,Thriller",5.8,19931
6775,tt10324144,movie,Article 15,2019,130,"Crime,Drama,Mystery",8.1,33900
6776,tt10327252,movie,The Forever Purge,2021,103,"Action,Crime,Horror",5.4,34031
6778,tt1032751,movie,The Warrior's Way,2010,100,"Action,Fantasy,Western",6.2,26535
6779,tt1032755,movie,RocknRolla,2008,114,"Action,Crime,Thriller",7.2,252946
6780,tt1032815,movie,"I Love You, Beth Cooper",2009,102,"Comedy,Romance",5.3,35686
6781,tt1032819,movie,Powder Blue,2009,106,Drama,6.2,14869
6782,tt1032821,movie,Tyson,2008,90,"Biography,Documentary,Sport",7.4,12673
6783,tt1032825,movie,The Other Woman,2009,119,Drama,6.3,19353
6784,tt1032846,movie,"4 Months, 3 Weeks and 2 Days",2007,113,Drama,7.9,60620
6785,tt1032856,movie,The Band's Visit,2007,87,"Comedy,Drama,Music",7.5,13652
6786,tt10329614,movie,Censor,2021,84,"Horror,Mystery",6.0,15954
6788,tt10332588,movie,Finding 'Ohana,2021,123,"Action,Adventure,Comedy",6.1,10298
6789,tt10333426,movie,Bliss,2021,103,"Drama,Romance,Sci-Fi",5.3,18027
6790,tt10333912,movie,Gulabo Sitabo,2020,124,"Comedy,Drama",6.3,12954
6791,tt1033575,movie,The Descendants,2011,115,"Comedy,Drama",7.3,242608
6792,tt1033643,movie,What Happens in Vegas,2008,99,"Comedy,Romance",6.1,177777
6794,tt1034032,movie,Gamer,2009,95,"Action,Sci-Fi,Thriller",5.7,135415
6795,tt10340562,movie,Etharkkum Thunindhavan,2022,151,"Action,Crime,Drama",6.5,12546
6796,tt10342730,movie,Spiral,2021,93,"Crime,Horror,Mystery",5.2,53539
6797,tt1034303,movie,Defiance,2008,137,"Action,Drama,History",7.1,148768
6798,tt1034314,movie,Iron Sky,2012,93,"Action,Adventure,Comedy",5.9,94479
6799,tt1034331,movie,Righteous Kill,2008,101,"Crime,Mystery,Thriller",6.0,88700
6800,tt1034385,movie,Cold Skin,2017,108,"Action,Horror,Sci-Fi",6.0,16005
6801,tt1034389,movie,The Eagle,2011,114,"Action,Adventure,Drama",6.2,70811
6802,tt1034415,movie,Suspiria,2018,152,"Drama,Fantasy,Horror",6.7,78465
6803,tt10350626,movie,Gunjan Saxena: The Kargil Girl,2020,112,"Action,Biography,Drama",5.5,34854
6804,tt10350922,movie,Laxmii,2020,141,"Action,Comedy,Horror",2.6,57444
6805,tt1035736,movie,Coco Before Chanel,2009,105,"Biography,Drama",6.7,40781
6806,tt10362466,movie,After We Collided,2020,105,"Drama,Romance",5.0,32159
6807,tt10366460,movie,CODA,2021,111,"Comedy,Drama,Music",8.0,129155
6808,tt10370710,movie,The Worst Person in the World,2021,128,"Comedy,Drama,Romance",7.8,63418
6809,tt1037218,movie,Flashbacks of a Fool,2008,109,Drama,6.8,12584
6810,tt1037705,movie,The Book of Eli,2010,118,"Action,Adventure,Drama",6.8,318871
6811,tt1038043,movie,Mammoth,2009,125,"Drama,Romance",6.8,10145
6813,tt10384744,movie,Heroic Losers,2019,116,"Adventure,Comedy,Crime",7.2,11000
6814,tt1038686,movie,Legion,2010,100,"Action,Fantasy,Horror",5.2,105773
6815,tt1038919,movie,The Bounty Hunter,2010,110,"Action,Comedy,Romance",5.5,128470
6816,tt1038988,movie,REC,2007,78,"Horror,Mystery,Thriller",7.4,181231
6817,tt10393870,movie,Jayeshbhai Jordaar,2022,121,"Comedy,Drama",6.0,42987
6818,tt10403420,movie,Terrifier 2,2022,138,Horror,6.5,10549
6819,tt10404944,movie,The Stronghold,2020,105,"Action,Crime,Thriller",6.9,10738
6821,tt1041829,movie,The Proposal,2009,108,"Comedy,Drama,Romance",6.7,328453
6822,tt10418662,movie,Awake,2021,96,"Action,Adventure,Drama",4.9,22046
6823,tt1042877,movie,Cadillac Records,2008,109,"Biography,Drama,Music",7.0,21993
6824,tt10431500,movie,Miracle in Cell No. 7,2019,132,Drama,8.2,48980
6826,tt1043726,movie,The Legend of Hercules,2014,99,"Action,Adventure,Fantasy",4.2,54792
6828,tt10451914,movie,Outside the Wire,2021,114,"Action,Adventure,Fantasy",5.4,42667
6834,tt1045658,movie,Silver Linings Playbook,2012,122,"Comedy,Drama,Romance",7.7,708088
6835,tt1045670,movie,Happy-Go-Lucky,2008,118,"Comedy,Drama,Romance",7.0,39763
6836,tt10457128,movie,Summer of 85,2020,101,"Drama,Romance",6.9,10029
6839,tt1045772,movie,I Love You Phillip Morris,2009,102,"Biography,Comedy,Crime",6.6,96401
6840,tt1045778,movie,Year One,2009,97,Comedy,4.9,98811
6841,tt1046163,movie,My Best Friend's Girl,2008,101,"Comedy,Romance",5.8,44662
6842,tt1046173,movie,G.I. Joe: The Rise of Cobra,2009,118,"Action,Adventure,Sci-Fi",5.7,209237
6844,tt1046947,movie,Last Chance Harvey,2008,93,"Drama,Romance",6.6,21684
6845,tt1046997,movie,Miracle at St. Anna,2008,160,"Action,Drama,War",6.1,18708
6846,tt1047540,movie,Parental Guidance,2012,105,"Comedy,Family",6.0,26069
6848,tt10481868,movie,Black Christmas,2019,92,"Horror,Mystery,Thriller",3.5,16619
6850,tt1049402,movie,Howl,2010,84,"Biography,Drama,Romance",6.7,13076
6851,tt1049413,movie,Up,2009,96,"Adventure,Animation,Comedy",8.3,1037530
6852,tt1050160,movie,The Machine Girl,2008,96,"Action,Comedy,Horror",5.9,10308
6854,tt10514222,movie,Ma Rainey's Black Bottom,2020,94,"Drama,Music",6.9,53501
6855,tt10515086,movie,The Blue Elephant 2,2019,130,"Crime,Drama,Horror",8.1,10042
6856,tt10515526,movie,Lootcase,2020,132,"Comedy,Crime",7.6,17649
6857,tt10515988,movie,Paranormal Activity: Next of Kin,2021,98,"Horror,Mystery,Thriller",5.2,12323
6860,tt1051904,movie,Goosebumps,2015,103,"Adventure,Comedy,Fantasy",6.3,89432
6861,tt1051906,movie,The Invisible Man,2020,124,"Drama,Horror,Mystery",7.1,227449
6862,tt1051907,movie,For Love and Honor,2007,140,"Action,Crime,Drama",7.8,22647
6863,tt10521092,movie,The Forgotten Battle,2020,124,"Drama,War",7.1,29341
6864,tt10530176,movie,The Call,2020,112,"Crime,Horror,Mystery",7.1,33116
6866,tt1053424,movie,Repo Men,2010,111,"Action,Sci-Fi,Thriller",6.3,107287
6867,tt10534500,movie,#Home,2021,158,Drama,8.8,13335
6868,tt1053810,movie,The Big Year,2011,102,Comedy,6.2,45710
6869,tt1053859,movie,The Grudge 3,2009,90,"Horror,Mystery,Thriller",4.6,18780
6870,tt10539608,movie,The Midnight Sky,2020,118,"Adventure,Drama,Sci-Fi",5.6,83441
6876,tt1054580,movie,Desert Flower,2009,120,"Biography,Drama",7.3,13404
6877,tt1054588,movie,Flash of Genius,2008,119,"Biography,Drama",7.0,17278
6878,tt1054606,movie,The Imaginarium of Doctor Parnassus,2009,123,"Adventure,Comedy,Fantasy",6.8,149988
6885,tt1055292,movie,Life as We Know It,2010,115,"Comedy,Drama,Romance",6.5,132840
6887,tt1055369,movie,Transformers: Revenge of the Fallen,2009,149,"Action,Adventure,Sci-Fi",5.9,407333
6888,tt10554232,movie,Dara of Jasenovac,2020,130,"Drama,War",8.2,81012
6892,tt1057500,movie,Invictus,2009,134,"Action,Biography,Drama",7.3,160272
6894,tt10579952,movie,Master,2021,179,"Action,Thriller",7.3,75674
6896,tt1058017,movie,The Invention of Lying,2009,100,"Comedy,Fantasy,Romance",6.3,141844
6900,tt1059786,movie,Eagle Eye,2008,118,"Action,Mystery,Thriller",6.6,187812
6901,tt10598156,movie,Dhaakad,2022,135,"Action,Thriller",4.0,11569
6902,tt1059836,movie,Transit,2012,88,"Action,Crime,Thriller",5.7,11337
6903,tt1059925,movie,According to Greta,2009,92,"Drama,Romance",6.1,10058
6904,tt10600398,movie,We Can Be Heroes,2020,100,"Action,Comedy,Drama",4.7,15061
6905,tt1060277,movie,Cloverfield,2008,85,"Action,Horror,Sci-Fi",7.0,399688
6906,tt10612922,movie,One Night in Miami...,2020,114,Drama,7.1,32149
6907,tt10618286,movie,Mank,2020,131,"Biography,Comedy,Drama",6.8,75307
6908,tt10620868,movie,#Alive,2020,98,"Action,Drama,Horror",6.3,39835
6909,tt10627584,movie,The Life Ahead,2020,94,Drama,6.8,14380
6910,tt10633456,movie,Minari,2020,115,Drama,7.4,80878
6911,tt1063669,movie,The Wave,2008,107,"Drama,Thriller",7.6,109647
